file,family,title,metaDescription,h1,canonical,bytes
84000-salary-after-tax-alaska.html,us_state_salary_annual,"$84,000 After Tax in Alaska | Take-Home Pay","Estimate $84,000 after tax in Alaska, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 After Tax in Alaska",https://aftertaxtool.com/84000-salary-after-tax-alaska.html,14875
84000-salary-after-tax-arizona.html,us_state_salary_annual,"$84,000 Salary After Tax in Arizona | Take-Home Pay Estimate","Estimate $84,000 after tax in Arizona: about $65,518 yearly after federal tax, FICA and state tax assumptions, with upper-middle salary planning context.","$84,000 Salary After Tax in Arizona",https://aftertaxtool.com/84000-salary-after-tax-arizona.html,12816
84000-salary-after-tax-arkansas.html,us_state_salary_annual,"$84,000 After Tax in Arkansas | Take-Home Pay","Estimate $84,000 after tax in Arkansas, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 After Tax in Arkansas",https://aftertaxtool.com/84000-salary-after-tax-arkansas.html,14835
84000-salary-after-tax-california.html,us_state_salary_annual,"$84,000 Salary After Tax California","Estimate take-home pay on a $84,000 salary in California, including federal, state, monthly and weekly net pay context.","$84,000 Salary After Tax in California (2026)",https://aftertaxtool.com/84000-salary-after-tax-california.html,37615
84000-salary-after-tax-colorado.html,us_state_salary_annual,"$84,000 Salary After Tax in Colorado | Take-Home Pay Estimate","Estimate $84,000 after tax in Colorado: about $64,199 yearly after federal tax, FICA and state tax assumptions, with upper-middle salary planning context.","$84,000 Salary After Tax in Colorado",https://aftertaxtool.com/84000-salary-after-tax-colorado.html,12795
84000-salary-after-tax-connecticut.html,us_state_salary_annual,"$84,000 After Tax in Connecticut | Take-Home Pay","Estimate $84,000 after tax in Connecticut, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 Salary After Tax in Connecticut",https://aftertaxtool.com/84000-salary-after-tax-connecticut.html,13907
84000-salary-after-tax-delaware.html,us_state_salary_annual,"$84,000 After Tax in Delaware | Take-Home Pay","Estimate $84,000 after tax in Delaware, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 After Tax in Delaware",https://aftertaxtool.com/84000-salary-after-tax-delaware.html,14809
84000-salary-after-tax-florida.html,us_state_salary_annual,"$84,000 Salary After Tax Florida","Estimate take-home pay on a $84,000 salary in Florida, including federal, state, monthly and weekly net pay context.","$84,000 Salary After Tax in Florida (2026)",https://aftertaxtool.com/84000-salary-after-tax-florida.html,36471
84000-salary-after-tax-georgia.html,us_state_salary_annual,"$84,000 Salary After Tax in Georgia | Take-Home Pay Estimate","Estimate salary after tax on a $84,000 salary in Georgia, with federal tax, FICA, state tax context, sibling salary pages, state comparisons and planning links.","$84,000 Salary After Tax in Georgia",https://aftertaxtool.com/84000-salary-after-tax-georgia.html,13190
84000-salary-after-tax-hawaii.html,us_state_salary_annual,"$84,000 After Tax in Hawaii | Take-Home Pay","Estimate $84,000 after tax in Hawaii, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 After Tax in Hawaii",https://aftertaxtool.com/84000-salary-after-tax-hawaii.html,14757
84000-salary-after-tax-idaho.html,us_state_salary_annual,"$84,000 After Tax in Idaho | Take-Home Pay","Estimate $84,000 after tax in Idaho, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 After Tax in Idaho",https://aftertaxtool.com/84000-salary-after-tax-idaho.html,14730
84000-salary-after-tax-illinois.html,us_state_salary_annual,"$84,000 Salary After Tax Illinois","Estimate take-home pay on a $84,000 salary in Illinois, including federal, state, monthly and weekly net pay context.","$84,000 Salary After Tax in Illinois (2026)",https://aftertaxtool.com/84000-salary-after-tax-illinois.html,36468
84000-salary-after-tax-indiana.html,us_state_salary_annual,"$84,000 Salary After Tax in Indiana | Take-Home Pay Estimate","Estimate $84,000 after tax in Indiana: about $64,813 yearly after federal tax, FICA and state tax assumptions, with practical planning context.","$84,000 Salary After Tax in Indiana",https://aftertaxtool.com/84000-salary-after-tax-indiana.html,12618
84000-salary-after-tax-iowa.html,us_state_salary_annual,"$84,000 After Tax in Iowa | Take-Home Pay","Estimate $84,000 after tax in Iowa, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 Salary After Tax in Iowa",https://aftertaxtool.com/84000-salary-after-tax-iowa.html,13653
84000-salary-after-tax-kansas.html,us_state_salary_annual,"$84,000 After Tax in Kansas | Take-Home Pay","Estimate $84,000 after tax in Kansas, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 After Tax in Kansas",https://aftertaxtool.com/84000-salary-after-tax-kansas.html,14758
84000-salary-after-tax-kentucky.html,us_state_salary_annual,"$84,000 After Tax in Kentucky | Take-Home Pay","Estimate $84,000 after tax in Kentucky, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 Salary After Tax in Kentucky",https://aftertaxtool.com/84000-salary-after-tax-kentucky.html,13813
84000-salary-after-tax-louisiana.html,us_state_salary_annual,"$84,000 After Tax in Louisiana | Take-Home Pay","Estimate $84,000 after tax in Louisiana, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 Salary After Tax in Louisiana",https://aftertaxtool.com/84000-salary-after-tax-louisiana.html,13799
84000-salary-after-tax-maine.html,us_state_salary_annual,"$84,000 After Tax in Maine | Take-Home Pay","Estimate $84,000 after tax in Maine, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 After Tax in Maine",https://aftertaxtool.com/84000-salary-after-tax-maine.html,14734
84000-salary-after-tax-maryland.html,us_state_salary_annual,"$84,000 After Tax in Maryland | Take-Home Pay","Estimate $84,000 after tax in Maryland, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 Salary After Tax in Maryland",https://aftertaxtool.com/84000-salary-after-tax-maryland.html,13747
84000-salary-after-tax-massachusetts.html,us_state_salary_annual,"$84,000 Salary After Tax in Massachusetts | Take-Home Pay Estimate","Estimate salary after tax on a $84,000 salary in Massachusetts, with federal tax, FICA, state tax context, sibling salary pages, state comparisons and planning links.","$84,000 Salary After Tax in Massachusetts",https://aftertaxtool.com/84000-salary-after-tax-massachusetts.html,13418
84000-salary-after-tax-michigan.html,us_state_salary_annual,"$84,000 Salary After Tax in Michigan | Take-Home Pay Estimate","Estimate $84,000 after tax in Michigan: about $63,921 yearly after federal tax, FICA and state tax assumptions, with practical planning context.","$84,000 Salary After Tax in Michigan",https://aftertaxtool.com/84000-salary-after-tax-michigan.html,12693
84000-salary-after-tax-minnesota.html,us_state_salary_annual,"$84,000 Salary After Tax in Minnesota | Take-Home Pay Estimate","Estimate $84,000 after tax in Minnesota: about $62,993 yearly after federal tax, FICA and state tax assumptions, with practical planning context.","$84,000 Salary After Tax in Minnesota",https://aftertaxtool.com/84000-salary-after-tax-minnesota.html,12636
84000-salary-after-tax-mississippi.html,us_state_salary_annual,"$84,000 After Tax in Mississippi | Take-Home Pay","Estimate $84,000 after tax in Mississippi, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 After Tax in Mississippi",https://aftertaxtool.com/84000-salary-after-tax-mississippi.html,14940
84000-salary-after-tax-missouri.html,us_state_salary_annual,"$84,000 Salary After Tax in Missouri | Take-Home Pay Estimate","Estimate $84,000 after tax in Missouri: about $64,190 yearly after federal tax, FICA and state tax assumptions, with practical planning context.","$84,000 Salary After Tax in Missouri",https://aftertaxtool.com/84000-salary-after-tax-missouri.html,12602
84000-salary-after-tax-montana.html,us_state_salary_annual,"$84,000 After Tax in Montana | Take-Home Pay","Estimate $84,000 after tax in Montana, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 After Tax in Montana",https://aftertaxtool.com/84000-salary-after-tax-montana.html,14862
84000-salary-after-tax-nebraska.html,us_state_salary_annual,"$84,000 After Tax in Nebraska | Take-Home Pay","Estimate $84,000 after tax in Nebraska, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 After Tax in Nebraska",https://aftertaxtool.com/84000-salary-after-tax-nebraska.html,14877
84000-salary-after-tax-nevada.html,us_state_salary_annual,"$84,000 After Tax in Nevada | Take-Home Pay","Estimate $84,000 after tax in Nevada, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 After Tax in Nevada",https://aftertaxtool.com/84000-salary-after-tax-nevada.html,14875
84000-salary-after-tax-new-hampshire.html,us_state_salary_annual,"$84,000 After Tax in New Hampshire | Take-Home Pay","Estimate $84,000 after tax in New Hampshire, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 After Tax in New Hampshire",https://aftertaxtool.com/84000-salary-after-tax-new-hampshire.html,15064
84000-salary-after-tax-new-jersey.html,us_state_salary_annual,"$84,000 Salary After Tax in New Jersey | Take-Home Pay Estimate","Estimate salary after tax on a $84,000 salary in New Jersey, with federal tax, FICA, state tax context, sibling salary pages, state comparisons and planning links.","$84,000 Salary After Tax in New Jersey",https://aftertaxtool.com/84000-salary-after-tax-new-jersey.html,13276
84000-salary-after-tax-new-mexico.html,us_state_salary_annual,"$84,000 After Tax in New Mexico | Take-Home Pay","Estimate $84,000 after tax in New Mexico, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 After Tax in New Mexico",https://aftertaxtool.com/84000-salary-after-tax-new-mexico.html,14937
84000-salary-after-tax-new-york.html,us_state_salary_annual,"$84,000 Salary After Tax New York","Estimate take-home pay on a $84,000 salary in New York, including federal, state, monthly and weekly net pay context.","$84,000 Salary After Tax in New York (2026)",https://aftertaxtool.com/84000-salary-after-tax-new-york.html,36678
84000-salary-after-tax-north-carolina.html,us_state_salary_annual,"$84,000 Salary After Tax in North Carolina | Take-Home Pay Estimate","Estimate $84,000 after tax in North Carolina: about $64,047 yearly after federal tax, FICA and state tax assumptions, with upper-middle salary planning context.","$84,000 Salary After Tax in North Carolina",https://aftertaxtool.com/84000-salary-after-tax-north-carolina.html,12877
84000-salary-after-tax-north-dakota.html,us_state_salary_annual,"$84,000 After Tax in North Dakota | Take-Home Pay","Estimate $84,000 after tax in North Dakota, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 After Tax in North Dakota",https://aftertaxtool.com/84000-salary-after-tax-north-dakota.html,15014
84000-salary-after-tax-ohio.html,us_state_salary_annual,"$84,000 Salary After Tax in Ohio | Take-Home Pay Estimate","Estimate $84,000 after tax in Ohio: about $65,989 yearly after federal tax, FICA and state tax assumptions, with upper-middle salary planning context.","$84,000 Salary After Tax in Ohio",https://aftertaxtool.com/84000-salary-after-tax-ohio.html,12899
84000-salary-after-tax-oklahoma.html,us_state_salary_annual,"$84,000 After Tax in Oklahoma | Take-Home Pay","Estimate $84,000 after tax in Oklahoma, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 Salary After Tax in Oklahoma",https://aftertaxtool.com/84000-salary-after-tax-oklahoma.html,13779
84000-salary-after-tax-oregon.html,us_state_salary_annual,"$84,000 After Tax in Oregon | Take-Home Pay","Estimate $84,000 after tax in Oregon, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 Salary After Tax in Oregon",https://aftertaxtool.com/84000-salary-after-tax-oregon.html,13713
84000-salary-after-tax-pennsylvania.html,us_state_salary_annual,"$84,000 Salary After Tax in Pennsylvania | Take-Home Pay Estimate","Estimate salary after tax on a $84,000 salary in Pennsylvania, with federal tax, FICA, state tax context, sibling salary pages, state comparisons and planning links.","$84,000 Salary After Tax in Pennsylvania",https://aftertaxtool.com/84000-salary-after-tax-pennsylvania.html,13461
84000-salary-after-tax-rhode-island.html,us_state_salary_annual,"$84,000 After Tax in Rhode Island | Take-Home Pay","Estimate $84,000 after tax in Rhode Island, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 After Tax in Rhode Island",https://aftertaxtool.com/84000-salary-after-tax-rhode-island.html,15024
84000-salary-after-tax-south-carolina.html,us_state_salary_annual,"$84,000 After Tax in South Carolina | Take-Home Pay","Estimate $84,000 after tax in South Carolina, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$84,000 Salary After Tax in South Carolina",https://aftertaxtool.com/84000-salary-after-tax-south-carolina.html,13943
